Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
18866	0	-13.33555	-15.79659	2.461043	0.02071375	0.0207137	0.0207137	0.0207137	0.0207137	0.0207137	0.0207137
18867	1	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
18868	0	-14.9632	-17.15323	2.190032	0.03715216	0.0371522	0.0371522	0.0371522	0.0371522	0.0371522	0.0371522
18869	1	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
18870	0	-14.9632	-17.15323	2.190032	0.03715216	0.0371522	0.0371522	0.0371522	0.0371522	0.0371522	0.0371522
18871	1	-13.63616	-16.0337	2.397542	0.02456543	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654	0.0245654
18872	0	-13.28991	-15.9192	2.629291	0.01050853	0.0105085	0.0105085	0.0105085	0.0105085	0.0105085	0.0105085
18873	1	-13.34814	-15.80608	2.457944	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017
18874	0	-13.28991	-15.9192	2.629291	0.01050853	0.0105085	0.0105085	0.0105085	0.0105085	0.0105085	0.0105085
18875	1	-13.34814	-15.80608	2.457944	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017	0.0209017
18876	0	-14.90643	-17.63333	2.726895	0.004588248	0.00458825	0.00458825	0.00458825	0.00458825	0.00458825	0.00458825
18877	1	-13.44279	-16.0926	2.649815	0.009263642	0.00926364	0.00926364	0.00926364	0.00926364	0.00926364	0.00926364
18878	0	-14.90643	-17.63333	2.726895	0.004588248	0.00458825	0.00458825	0.00458825	0.00458825	0.00458825	0.00458825
18879	1	-16.77627	-18.71267	1.936407	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536
18880	0	-14.55827	-17.27418	2.715903	0.005254979	0.00525498	0.00525498	0.00525498	0.00525498	0.00525498	0.00525498
18881	1	-16.77627	-18.71267	1.936407	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536	0.052536
18882	0	-15.85807	-18.60641	2.748341	0.003287471	0.00328747	0.00328747	0.00328747	0.00328747	0.00328747	0.00328747
18883	1	-13.25176	-15.87426	2.622504	0.01092022	0.0109202	0.0109202	0.0109202	0.0109202	0.0109202	0.0109202
18884	0	-15.85807	-18.60641	2.748341	0.003287471	0.00328747	0.00328747	0.00328747	0.00328747	0.00328747	0.00328747
18885	1	-13.29038	-15.91975	2.629368	0.01050385	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039	0.0105039
18886	0	-17.69574	-20.46745	2.771714	0.001869741	0.00186974	0.00186974	0.00186974	0.00186974	0.00186974	0.00186974
18887	1	-13.18404	-15.69022	2.50618	0.01797593	0.0179759	0.0179759	0.0179759	0.0179759	0.0179759	0.0179759
18888	0	-17.69574	-20.46745	2.771714	0.001869741	0.00186974	0.00186974	0.00186974	0.00186974	0.00186974	0.00186974
18889	1	-13.28517	-15.91366	2.628498	0.01055662	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566
18890	0	-19.7315	-22.51659	2.785096	0.001058031	0.00105803	0.00105803	0.00105803	0.00105803	0.00105803	0.00105803
18891	1	-13.28517	-15.91366	2.628498	0.01055662	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566	0.0105566
18892	0	-16.22761	-18.98207	2.754457	0.002916443	0.00291644	0.00291644	0.00291644	0.00291644	0.00291644	0.00291644
18893	1	-15.31159	-17.45234	2.140754	0.04014116	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412
18894	0	-14.29913	-17.00509	2.705967	0.005857682	0.00585768	0.00585768	0.00585768	0.00585768	0.00585768	0.00585768
18895	1	-15.31159	-17.45234	2.140754	0.04014116	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412	0.0401412
18896	0	-13.20777	-15.70536	2.49759	0.01849697	0.018497	0.018497	0.018497	0.018497	0.018497	0.018497
18897	1	-16.34785	-18.34414	1.996299	0.04890317	0.0489032	0.0489032	0.0489032	0.0489032	0.0489032	0.0489032
18898	0	-13.20777	-15.70536	2.49759	0.01849697	0.018497	0.018497	0.018497	0.018497	0.018497	0.018497
18899	1	-13.12188	-15.65998	2.538092	0.01604028	0.0160403	0.0160403	0.0160403	0.0160403	0.0160403	0.0160403
18900	0	-13.14885	-15.6703	2.521447	0.01704987	0.0170499	0.0170499	0.0170499	0.0170499	0.0170499	0.0170499
18901	1	-13.12188	-15.65998	2.538092	0.01604028	0.0160403	0.0160403	0.0160403	0.0160403	0.0160403	0.0160403
18902	0	-13.16342	-15.76413	2.600708	0.01224224	0.0122422	0.0122422	0.0122422	0.0122422	0.0122422	0.0122422
18903	1	-13.31317	-15.94617	2.632998	0.0102837	0.0102837	0.0102837	0.0102837	0.0102837	0.0102837	0.0102837
18904	0	-13.13985	-15.73143	2.591573	0.01279635	0.0127964	0.0127964	0.0127964	0.0127964	0.0127964	0.0127964
18905	1	-13.25357	-15.87642	2.622849	0.01089928	0.0108993	0.0108993	0.0108993	0.0108993	0.0108993	0.0108993
18906	0	-13.91423	-16.26291	2.348673	0.02752965	0.0275296	0.0275296	0.0275296	0.0275296	0.0275296	0.0275296
18907	1	-14.13857	-16.83736	2.698794	0.006292784	0.00629278	0.00629278	0.00629278	0.00629278	0.00629278	0.00629278
18908	0	-13.67129	-16.06232	2.391026	0.02496066	0.0249607	0.0249607	0.0249607	0.0249607	0.0249607	0.0249607
18909	1	-13.21366	-15.82817	2.614512	0.01140497	0.011405	0.011405	0.011405	0.011405	0.011405	0.011405
18910	0	-13.11253	-15.6856	2.573066	0.01391887	0.0139189	0.0139189	0.0139189	0.0139189	0.0139189	0.0139189
18911	1	-13.10853	-15.66352	2.554994	0.01501509	0.0150151	0.0150151	0.0150151	0.0150151	0.0150151	0.0150151
18912	0	-13.11253	-15.6856	2.573066	0.01391887	0.0139189	0.0139189	0.0139189	0.0139189	0.0139189	0.0139189
18913	1	-13.3096	-15.94205	2.632447	0.01031711	0.0103171	0.0103171	0.0103171	0.0103171	0.0103171	0.0103171
18914	0	-13.53159	-15.94937	2.41778	0.02333792	0.0233379	0.0233379	0.0233379	0.0233379	0.0233379	0.0233379
18915	1	-13.13696	-15.72719	2.59022	0.01287838	0.0128784	0.0128784	0.0128784	0.0128784	0.0128784	0.0128784
18916	0	-13.53159	-15.94937	2.41778	0.02333792	0.0233379	0.0233379	0.0233379	0.0233379	0.0233379	0.0233379
18917	1	-13.85927	-16.21718	2.357915	0.02696906	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691
18918	0	-13.46069	-15.89311	2.432417	0.02245007	0.0224501	0.0224501	0.0224501	0.0224501	0.0224501	0.0224501
18919	1	-13.85927	-16.21718	2.357915	0.02696906	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691
18920	0	-14.62827	-16.86666	2.23839	0.03421893	0.0342189	0.0342189	0.0342189	0.0342189	0.0342189	0.0342189
18921	1	-13.85927	-16.21718	2.357915	0.02696906	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691	0.0269691
18922	0	-14.62827	-16.86666	2.23839	0.03421893	0.0342189	0.0342189	0.0342189	0.0342189	0.0342189	0.0342189
18923	1	-14.21958	-16.51934	2.299765	0.03049619	0.0304962	0.0304962	0.0304962	0.0304962	0.0304962	0.0304962
18924	0	-13.45256	-16.10346	2.650892	0.009198318	0.00919832	0.00919832	0.00919832	0.00919832	0.00919832	0.00919832
18925	1	-13.12394	-15.66041	2.536475	0.01613837	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384
18926	0	-13.60371	-16.00739	2.403679	0.02419323	0.0241932	0.0241932	0.0241932	0.0241932	0.0241932	0.0241932
18927	1	-13.12394	-15.66041	2.536475	0.01613837	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384
18928	0	-13.28144	-15.7566	2.475163	0.01985731	0.0198573	0.0198573	0.0198573	0.0198573	0.0198573	0.0198573
18929	1	-13.12394	-15.66041	2.536475	0.01613837	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384
18930	0	-13.11538	-15.69156	2.576185	0.01372969	0.0137297	0.0137297	0.0137297	0.0137297	0.0137297	0.0137297
18931	1	-13.12394	-15.66041	2.536475	0.01613837	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384	0.0161384
18932	0	-13.11538	-15.69156	2.576185	0.01372969	0.0137297	0.0137297	0.0137297	0.0137297	0.0137297	0.0137297
18933	1	-13.21578	-15.71067	2.494885	0.01866103	0.018661	0.018661	0.018661	0.018661	0.018661	0.018661
18934	0	-14.10228	-16.42042	2.318141	0.02938161	0.0293816	0.0293816	0.0293816	0.0293816	0.0293816	0.0293816
18935	1	-14.48602	-16.7454	2.259379	0.03294583	0.0329458	0.0329458	0.0329458	0.0329458	0.0329458	0.0329458
18936	0	-14.10228	-16.42042	2.318141	0.02938161	0.0293816	0.0293816	0.0293816	0.0293816	0.0293816	0.0293816
18937	1	-14.48602	-16.7454	2.259379	0.03294583	0.0329458	0.0329458	0.0329458	0.0329458	0.0329458	0.0329458
18938	0	-13.53681	-15.95354	2.416735	0.02340126	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013
18939	1	-13.15941	-15.67582	2.516417	0.01735497	0.017355	0.017355	0.017355	0.017355	0.017355	0.017355
18940	0	-13.53681	-15.95354	2.416735	0.02340126	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013
18941	1	-13.49148	-16.14646	2.654981	0.008950281	0.00895028	0.00895028	0.00895028	0.00895028	0.00895028	0.00895028
18942	0	-13.53681	-15.95354	2.416735	0.02340126	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013	0.0234013
18943	1	-13.49148	-16.14646	2.654981	0.008950281	0.00895028	0.00895028	0.00895028	0.00895028	0.00895028	0.00895028
18944	0	-13.81286	-16.17872	2.365854	0.02648749	0.0264875	0.0264875	0.0264875	0.0264875	0.0264875	0.0264875
18945	1	-14.39966	-16.67195	2.272296	0.03216233	0.0321623	0.0321623	0.0321623	0.0321623	0.0321623	0.0321623
18946	0	-13.9011	-16.25196	2.350866	0.02739659	0.0273966	0.0273966	0.0273966	0.0273966	0.0273966	0.0273966
18947	1	-14.39966	-16.67195	2.272296	0.03216233	0.0321623	0.0321623	0.0321623	0.0321623	0.0321623	0.0321623
18948	0	-13.1101	-15.66146	2.551363	0.01523529	0.0152353	0.0152353	0.0152353	0.0152353	0.0152353	0.0152353
18949	1	-15.2878	-17.4319	2.144096	0.03993843	0.0399384	0.0399384	0.0399384	0.0399384	0.0399384	0.0399384
18950	0	-13.63036	-16.02899	2.398631	0.02449942	0.0244994	0.0244994	0.0244994	0.0244994	0.0244994	0.0244994
18951	1	-13.13094	-15.71808	2.587142	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651
18952	0	-13.51139	-16.16835	2.656963	0.008830059	0.00883006	0.00883006	0.00883006	0.00883006	0.00883006	0.00883006
18953	1	-13.13094	-15.71808	2.587142	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651	0.0130651
18954	0	-13.29707	-15.768	2.470932	0.02011394	0.0201139	0.0201139	0.0201139	0.0201139	0.0201139	0.0201139
18955	1	-13.15838	-15.67527	2.516884	0.01732667	0.0173267	0.0173267	0.0173267	0.0173267	0.0173267	0.0173267
18956	0	-13.62671	-16.02603	2.399318	0.02445775	0.0244578	0.0244578	0.0244578	0.0244578	0.0244578	0.0244578
18957	1	-13.15838	-15.67527	2.516884	0.01732667	0.0173267	0.0173267	0.0173267	0.0173267	0.0173267	0.0173267
18958	0	-13.62671	-16.02603	2.399318	0.02445775	0.0244578	0.0244578	0.0244578	0.0244578	0.0244578	0.0244578
18959	1	-13.96601	-16.30612	2.34011	0.02804902	0.028049	0.028049	0.028049	0.028049	0.028049	0.028049
18960	0	-14.45745	-16.72108	2.263636	0.03268761	0.0326876	0.0326876	0.0326876	0.0326876	0.0326876	0.0326876
18961	1	-14.0081	-16.34135	2.333243	0.02846557	0.0284656	0.0284656	0.0284656	0.0284656	0.0284656	0.0284656
18962	0	-14.46504	-16.72754	2.262504	0.03275629	0.0327563	0.0327563	0.0327563	0.0327563	0.0327563	0.0327563
18963	1	-13.16199	-15.67725	2.515257	0.01742532	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253
18964	0	-13.30506	-15.77388	2.468821	0.02024195	0.020242	0.020242	0.020242	0.020242	0.020242	0.020242
18965	1	-13.16199	-15.67725	2.515257	0.01742532	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253
18966	0	-13.19663	-15.69813	2.501502	0.01825969	0.0182597	0.0182597	0.0182597	0.0182597	0.0182597	0.0182597
18967	1	-13.16199	-15.67725	2.515257	0.01742532	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253	0.0174253
18968	0	-13.11161	-15.68346	2.571852	0.01399254	0.0139925	0.0139925	0.0139925	0.0139925	0.0139925	0.0139925
18969	1	-13.10877	-15.67546	2.566696	0.01430526	0.0143053	0.0143053	0.0143053	0.0143053	0.0143053	0.0143053
18970	0	-14.10158	-16.41983	2.318252	0.02937488	0.0293749	0.0293749	0.0293749	0.0293749	0.0293749	0.0293749
18971	1	-13.10877	-15.67546	2.566696	0.01430526	0.0143053	0.0143053	0.0143053	0.0143053	0.0143053	0.0143053
18972	0	-13.12349	-15.66031	2.536819	0.01611751	0.0161175	0.0161175	0.0161175	0.0161175	0.0161175	0.0161175
18973	1	-13.1256	-15.70962	2.584025	0.01325417	0.0132542	0.0132542	0.0132542	0.0132542	0.0132542	0.0132542
18974	0	-13.12349	-15.66031	2.536819	0.01611751	0.0161175	0.0161175	0.0161175	0.0161175	0.0161175	0.0161175
18975	1	-13.37754	-16.01956	2.642021	0.009736373	0.00973637	0.00973637	0.00973637	0.00973637	0.00973637	0.00973637
18976	0	-14.1848	-16.48997	2.305168	0.03016848	0.0301685	0.0301685	0.0301685	0.0301685	0.0301685	0.0301685
18977	1	-13.54773	-16.20814	2.66041	0.008620965	0.00862097	0.00862097	0.00862097	0.00862097	0.00862097	0.00862097
18978	0	-14.17268	-16.87308	2.700395	0.006195655	0.00619566	0.00619566	0.00619566	0.00619566	0.00619566	0.00619566
18979	1	-13.55981	-15.97199	2.412179	0.02367766	0.0236777	0.0236777	0.0236777	0.0236777	0.0236777	0.0236777
18980	0	-13.23208	-15.85064	2.618562	0.0111593	0.0111593	0.0111593	0.0111593	0.0111593	0.0111593	0.0111593
18981	1	-13.43289	-16.08159	2.648703	0.009331085	0.00933108	0.00933108	0.00933108	0.00933108	0.00933108	0.00933108
18982	0	-14.11206	-16.42865	2.316592	0.02947554	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755
18983	1	-13.54559	-15.96058	2.414987	0.02350733	0.0235073	0.0235073	0.0235073	0.0235073	0.0235073	0.0235073
18984	0	-14.11206	-16.42865	2.316592	0.02947554	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755
18985	1	-13.54559	-15.96058	2.414987	0.02350733	0.0235073	0.0235073	0.0235073	0.0235073	0.0235073	0.0235073
18986	0	-14.11206	-16.42865	2.316592	0.02947554	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755	0.0294755
18987	1	-13.29858	-15.76911	2.47053	0.02013832	0.0201383	0.0201383	0.0201383	0.0201383	0.0201383	0.0201383
18988	0	-13.1324	-15.66303	2.530631	0.01649283	0.0164928	0.0164928	0.0164928	0.0164928	0.0164928	0.0164928
18989	1	-13.37077	-15.82329	2.45252	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307
18990	0	-13.71025	-16.09419	2.383938	0.02539062	0.0253906	0.0253906	0.0253906	0.0253906	0.0253906	0.0253906
18991	1	-13.37077	-15.82329	2.45252	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307	0.0212307
18992	0	-13.38588	-15.83487	2.44899	0.02144483	0.0214448	0.0214448	0.0214448	0.0214448	0.0214448	0.0214448
18993	1	-14.22516	-16.52406	2.298902	0.03054855	0.0305486	0.0305486	0.0305486	0.0305486	0.0305486	0.0305486
18994	0	-13.15939	-15.67581	2.516427	0.01735435	0.0173544	0.0173544	0.0173544	0.0173544	0.0173544	0.0173544
18995	1	-13.28301	-15.91114	2.628133	0.01057874	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787
18996	0	-13.16198	-15.67724	2.515264	0.01742495	0.017425	0.017425	0.017425	0.017425	0.017425	0.017425
18997	1	-13.28301	-15.91114	2.628133	0.01057874	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787
18998	0	-13.16198	-15.67724	2.515264	0.01742495	0.017425	0.017425	0.017425	0.017425	0.017425	0.017425
18999	1	-13.28301	-15.91114	2.628133	0.01057874	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787
19000	0	-13.53811	-15.95459	2.416475	0.02341706	0.0234171	0.0234171	0.0234171	0.0234171	0.0234171	0.0234171
19001	1	-13.28301	-15.91114	2.628133	0.01057874	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787	0.0105787
19002	0	-13.35294	-15.80972	2.456779	0.0209724	0.0209724	0.0209724	0.0209724	0.0209724	0.0209724	0.0209724
19003	1	-16.2233	-18.23695	2.013646	0.04785098	0.047851	0.047851	0.047851	0.047851	0.047851	0.047851
19004	0	-13.4916	-15.91753	2.425926	0.02284379	0.0228438	0.0228438	0.0228438	0.0228438	0.0228438	0.0228438
19005	1	-13.25975	-15.74104	2.481286	0.01948586	0.0194859	0.0194859	0.0194859	0.0194859	0.0194859	0.0194859
19006	0	-13.4916	-15.91753	2.425926	0.02284379	0.0228438	0.0228438	0.0228438	0.0228438	0.0228438	0.0228438
19007	1	-13.17981	-15.78562	2.605805	0.01193311	0.0119331	0.0119331	0.0119331	0.0119331	0.0119331	0.0119331
19008	0	-13.38269	-16.02537	2.64268	0.009696395	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964
19009	1	-13.36551	-16.00596	2.640452	0.009831569	0.00983157	0.00983157	0.00983157	0.00983157	0.00983157	0.00983157
19010	0	-13.38269	-16.02537	2.64268	0.009696395	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964
19011	1	-14.97656	-17.16469	2.188126	0.03726773	0.0372677	0.0372677	0.0372677	0.0372677	0.0372677	0.0372677
19012	0	-13.38269	-16.02537	2.64268	0.009696395	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964
19013	1	-14.30387	-16.59068	2.286809	0.03128206	0.0312821	0.0312821	0.0312821	0.0312821	0.0312821	0.0312821
19014	0	-13.38269	-16.02537	2.64268	0.009696395	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964	0.0096964
19015	1	-15.23104	-17.38312	2.152083	0.03945397	0.039454	0.039454	0.039454	0.039454	0.039454	0.039454
19016	0	-13.65807	-16.32782	2.669759	0.008053908	0.00805391	0.00805391	0.00805391	0.00805391	0.00805391	0.00805391
19017	1	-13.86602	-16.55013	2.684113	0.00718323	0.00718323	0.00718323	0.00718323	0.00718323	0.00718323	0.00718323
19018	0	-15.65444	-17.74725	2.092808	0.04304932	0.0430493	0.0430493	0.0430493	0.0430493	0.0430493	0.0430493
19019	1	-15.04163	-17.77223	2.730602	0.004363398	0.0043634	0.0043634	0.0043634	0.0043634	0.0043634	0.0043634
19020	0	-15.65444	-17.74725	2.092808	0.04304932	0.0430493	0.0430493	0.0430493	0.0430493	0.0430493	0.0430493
19021	1	-15.04163	-17.77223	2.730602	0.004363398	0.0043634	0.0043634	0.0043634	0.0043634	0.0043634	0.0043634
19022	0	-13.58891	-16.25299	2.664079	0.008398416	0.00839842	0.00839842	0.00839842	0.00839842	0.00839842	0.00839842
19023	1	-13.22001	-15.7135	2.493492	0.01874555	0.0187456	0.0187456	0.0187456	0.0187456	0.0187456	0.0187456
19024	0	-13.27993	-15.90754	2.627608	0.0106106	0.0106106	0.0106106	0.0106106	0.0106106	0.0106106	0.0106106
19025	1	-13.11249	-15.6855	2.573011	0.01392225	0.0139222	0.0139222	0.0139222	0.0139222	0.0139222	0.0139222
19026	0	-14.38629	-16.6606	2.274309	0.03204027	0.0320403	0.0320403	0.0320403	0.0320403	0.0320403	0.0320403
19027	1	-13.18164	-15.68875	2.50711	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195
19028	0	-14.77111	-16.98873	2.217611	0.03547934	0.0354793	0.0354793	0.0354793	0.0354793	0.0354793	0.0354793
19029	1	-13.18164	-15.68875	2.50711	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195	0.0179195
19030	0	-13.2407	-15.72765	2.486954	0.01914207	0.0191421	0.0191421	0.0191421	0.0191421	0.0191421	0.0191421
19031	1	-13.15112	-15.67144	2.520322	0.01711811	0.0171181	0.0171181	0.0171181	0.0171181	0.0171181	0.0171181
19032	0	-13.2407	-15.72765	2.486954	0.01914207	0.0191421	0.0191421	0.0191421	0.0191421	0.0191421	0.0191421
19033	1	-13.16331	-15.76398	2.60067	0.01224456	0.0122446	0.0122446	0.0122446	0.0122446	0.0122446	0.0122446
19034	0	-13.36327	-16.00342	2.640153	0.009849668	0.00984967	0.00984967	0.00984967	0.00984967	0.00984967	0.00984967
19035	1	-14.13826	-16.45072	2.312457	0.02972635	0.0297263	0.0297263	0.0297263	0.0297263	0.0297263	0.0297263
19036	0	-13.71964	-16.10189	2.382248	0.02549311	0.0254931	0.0254931	0.0254931	0.0254931	0.0254931	0.0254931
19037	1	-13.27082	-15.89684	2.626018	0.01070702	0.010707	0.010707	0.010707	0.010707	0.010707	0.010707
19038	0	-14.11244	-16.42897	2.316532	0.02947919	0.0294792	0.0294792	0.0294792	0.0294792	0.0294792	0.0294792
19039	1	-13.27082	-15.89684	2.626018	0.01070702	0.010707	0.010707	0.010707	0.010707	0.010707	0.010707
19040	0	-13.14182	-15.66694	2.525121	0.01682701	0.016827	0.016827	0.016827	0.016827	0.016827	0.016827
19041	1	-13.12495	-15.70857	2.583617	0.01327893	0.0132789	0.0132789	0.0132789	0.0132789	0.0132789	0.0132789
19042	0	-13.53401	-16.19314	2.659133	0.008698451	0.00869845	0.00869845	0.00869845	0.00869845	0.00869845	0.00869845
19043	1	-14.66777	-16.90039	2.232617	0.03456911	0.0345691	0.0345691	0.0345691	0.0345691	0.0345691	0.0345691
19044	0	-14.05454	-16.38029	2.325754	0.02891982	0.0289198	0.0289198	0.0289198	0.0289198	0.0289198	0.0289198
19045	1	-14.13583	-16.44867	2.31284	0.02970315	0.0297032	0.0297032	0.0297032	0.0297032	0.0297032	0.0297032
19046	0	-13.93498	-16.2802	2.345227	0.02773868	0.0277387	0.0277387	0.0277387	0.0277387	0.0277387	0.0277387
19047	1	-14.13583	-16.44867	2.31284	0.02970315	0.0297032	0.0297032	0.0297032	0.0297032	0.0297032	0.0297032
19048	0	-13.1175	-15.69564	2.578135	0.01361141	0.0136114	0.0136114	0.0136114	0.0136114	0.0136114	0.0136114
19049	1	-13.11695	-15.65945	2.542504	0.01577267	0.0157727	0.0157727	0.0157727	0.0157727	0.0157727	0.0157727
19050	0	-14.12181	-16.43686	2.315049	0.02956912	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691
19051	1	-14.1944	-16.49807	2.303673	0.03025914	0.0302591	0.0302591	0.0302591	0.0302591	0.0302591	0.0302591
19052	0	-14.12181	-16.43686	2.315049	0.02956912	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691	0.0295691
19053	1	-13.11178	-15.66038	2.548601	0.01540281	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028
19054	0	-13.32449	-15.78831	2.463815	0.02054562	0.0205456	0.0205456	0.0205456	0.0205456	0.0205456	0.0205456
19055	1	-13.11178	-15.66038	2.548601	0.01540281	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028
19056	0	-13.2053	-15.70374	2.49844	0.01844541	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454
19057	1	-13.11178	-15.66038	2.548601	0.01540281	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028
19058	0	-13.2053	-15.70374	2.49844	0.01844541	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454
19059	1	-13.11178	-15.66038	2.548601	0.01540281	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028
19060	0	-13.2053	-15.70374	2.49844	0.01844541	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454
19061	1	-13.11178	-15.66038	2.548601	0.01540281	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028	0.0154028
19062	0	-13.2053	-15.70374	2.49844	0.01844541	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454
19063	1	-13.60508	-16.0085	2.403416	0.02420916	0.0242092	0.0242092	0.0242092	0.0242092	0.0242092	0.0242092
19064	0	-13.2053	-15.70374	2.49844	0.01844541	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454	0.0184454
